"","x.ph","x.N","x.P","x.K","x.depth","x.temp","x.rain","x.plant"
"8001",6.4,50,56,16,40.18,19.7,821.4,0
"8002",7.8,133,68,68,27.24,29.5,1148.98,1
"8003",7.7,37,53,49,24.48,25.5,855.1,1
"8004",8.4,129,65,53,34.04,38,1160.06,1
"8005",8.8,60,108,57,16.19,30.6,1024.11,2
"8006",7.6,44,26,75,32.72,37,1022.76,2
"8007",6.9,64,21,34,43.36,33.5,688.61,2
"8008",7.6,146,29,65,58.19,22.1,521.38,2
"8009",7.4,111,65,90,34.68,31,599.52,0
"8010",8.5,125,95,20,42.2,36.6,809.69,2
"8011",8.6,140,64,71,36.65,18.4,970.93,0
"8012",6.2,46,44,34,47.09,19.8,760.2,1
"8013",6.3,170,96,27,35.75,18.6,1117.78,0
"8014",8.7,75,92,62,57.16,25.5,502.2,2
"8015",7.2,104,43,76,24.18,34.4,863.09,0
"8016",6.7,32,50,25,22.34,33.8,762.87,1
"8017",6.8,101,53,37,54.44,29.5,677.49,1
"8018",6.2,59,27,12,39.04,34.4,648.66,2
"8019",6.6,171,92,15,27.02,22.5,995.16,0
"8020",6.1,138,25,18,40.74,32.2,855.57,2
"8021",8.2,136,21,20,51.05,21,631.62,2
"8022",8,41,59,54,15.01,37,532.19,1
"8023",6.3,53,64,35,37.82,21.9,542.31,2
"8024",7.5,162,28,39,51.2,20.2,717.07,1
"8025",7.7,89,110,104,33.87,24.5,675.62,2
"8026",7.3,47,94,111,56.95,22.9,527.64,0
"8027",8.9,156,49,100,21.84,24.9,827,0
"8028",7.5,77,119,104,59.47,24.7,723.96,2
"8029",7.5,54,101,54,30.52,27.6,837.18,0
"8030",6.3,59,37,24,56.69,16.9,992.99,1
"8031",7.6,93,103,41,18.17,30.3,612.74,2
"8032",7,26,66,59,45.98,22.8,649.38,1
"8033",6.6,65,93,105,55.74,31.4,622.75,0
"8034",8.1,104,77,67,37.38,36,815.86,2
"8035",6.4,148,65,112,16.61,36.5,1142.95,0
"8036",7.2,90,59,72,22.47,30.2,760.75,1
"8037",6.4,34,94,39,22.86,39.6,1082.14,0
"8038",8.4,108,74,46,36.03,32.5,896.33,2
"8039",7.4,104,44,68,34.19,19.1,1146.53,0
"8040",7.1,157,96,41,30.21,31.9,1013.38,0
"8041",7.9,62,119,68,51.91,22.6,681.1,2
"8042",6.4,165,108,48,26.86,15.8,878.23,0
"8043",6.1,60,34,74,18.63,34,1121.91,2
"8044",6.1,140,80,83,57.8,18.8,654.34,0
"8045",7.3,113,37,114,37.73,30.9,585.01,0
"8046",6.5,29,25,60,41.25,34.7,529.66,2
"8047",6.6,95,106,53,17.52,27.1,959.4,0
"8048",9,107,93,89,30.1,17.3,918.52,2
"8049",8.2,77,102,35,52,32.6,839.34,2
"8050",8.7,61,99,98,48.3,35.8,848.88,2
"8051",9,133,106,34,48.5,15.1,861.98,0
"8052",8.6,156,21,85,18.4,16.4,880.45,2
"8053",7.3,101,42,65,23.58,37.9,803.84,0
"8054",6.7,93,64,92,49.77,30.2,792.64,2
"8055",7.4,129,116,112,30.52,28.5,501.08,0
"8056",6.1,54,34,9,43.5,35.5,597.66,2
"8057",6,128,76,39,37.7,24.4,947.43,0
"8058",6.3,41,80,14,49.83,33.3,893.57,1
"8059",7.5,97,36,7,19.9,23.4,575.54,2
"8060",8.8,35,45,70,32.38,16.5,801.33,1
"8061",7.7,161,28,57,24.92,22.7,971.72,0
"8062",6.4,107,91,54,33.46,25.3,671.16,2
"8063",6.5,101,96,40,23.35,39.2,696.73,0
"8064",8.2,117,105,115,16.42,31.1,646.97,2
"8065",6.1,164,40,65,23.08,29.6,730.05,0
"8066",7,21,106,96,46.85,29.6,881.57,0
"8067",8.2,156,32,24,39.57,34.9,825.3,0
"8068",7.1,96,114,60,20.54,23.7,996.25,2
"8069",6.7,122,43,38,34.16,35.4,1069.12,0
"8070",6,146,41,40,49.79,27.9,1185.75,1
"8071",8.6,54,26,34,48.84,32.3,640.95,2
"8072",8.1,114,98,78,42.28,32.6,652.87,2
"8073",8.7,24,29,100,38.95,27.7,597.97,2
"8074",6.7,26,108,69,22.08,29.9,699.22,2
"8075",6.5,65,55,13,24.21,16.9,931.75,0
"8076",6.2,124,71,21,22.95,31.9,927.62,1
"8077",6.2,67,75,51,28.68,37.9,1183.48,0
"8078",6.3,179,116,113,48.94,37,832.56,0
"8079",8.5,33,37,71,37.75,23.1,672.37,1
"8080",7.7,164,104,66,48.25,37.2,503.74,2
"8081",8.5,99,111,67,28.79,38.8,566.65,2
"8082",7.1,61,69,84,22.46,28.4,643.75,2
"8083",8.9,160,45,102,30.59,39.2,634.15,0
"8084",8.9,171,110,17,20.43,31.6,679.04,2
"8085",7.6,171,71,63,29.56,23.2,819.23,0
"8086",7.5,58,81,32,16.34,38.8,591.37,2
"8087",7.2,178,77,75,23.3,25.1,654.37,0
"8088",7.8,28,95,100,56.89,20.1,730.35,1
"8089",8.8,65,69,15,41.23,16.7,927.87,2
"8090",6.2,65,33,45,52.33,39.8,822.55,1
"8091",7.9,112,71,19,36.5,39.1,1142.22,2
"8092",8.6,100,50,109,43.07,19.9,1160.2,2
"8093",8,47,82,69,15.27,26.8,1143.31,1
"8094",8.3,125,75,97,47.2,34.3,857.38,2
"8095",7.6,100,118,52,22.99,28.9,1040.72,0
"8096",8.7,119,100,3,17.53,28.8,931.11,2
"8097",8.2,102,83,51,27.93,39.8,1085.91,2
"8098",6.6,107,80,75,26.92,35.4,694.86,2
"8099",8.6,30,73,91,22.77,27.6,955.5,0
"8100",7.8,154,38,55,42.23,32,1189.2,1
"8101",9,113,93,78,56.63,28.6,511.42,2
"8102",9,178,85,1,29.96,35.5,950.49,2
"8103",6.2,59,20,7,34.25,30,553,2
"8104",7.3,135,116,63,44.97,22.9,1096.7,0
"8105",8.8,173,71,9,30.79,18.2,1128.91,0
"8106",6.8,43,79,92,41.34,33.1,1160.69,1
"8107",8.4,108,29,60,47.76,20.4,877.65,2
"8108",8.6,95,42,2,39.27,29.7,1149.16,2
"8109",6.4,155,28,13,53.22,36.7,639.01,2
"8110",7.7,117,92,95,28.65,20.3,1097.27,2
"8111",7.6,50,29,46,43.13,36.5,647.45,2
"8112",8.9,135,93,75,55.86,31.1,1064.63,1
"8113",7.5,169,111,95,47.44,32.2,617.41,0
"8114",7.3,67,111,36,27.88,33,602.63,2
"8115",8.7,96,61,29,45.12,19.3,1153.77,2
"8116",7.8,21,59,2,48.65,25.7,1078.49,2
"8117",6.8,125,64,37,20.97,32.9,968.06,0
"8118",7.9,121,106,71,26.15,21.2,816.63,2
"8119",8.8,49,98,36,56.59,32.5,740.95,1
"8120",6.2,149,96,66,56.1,27.1,1110.86,1
"8121",6.5,170,68,118,43.5,18.1,566.98,0
"8122",6.4,168,73,64,29.97,38.7,1166.77,1
"8123",8.7,159,116,1,57.16,39.6,562.32,2
"8124",6.2,136,96,78,25.02,31.9,1034.1,0
"8125",6.2,49,23,2,43.13,22.8,953.1,0
"8126",7.3,71,104,73,44.09,17.4,667.8,2
"8127",7.2,174,111,110,27.84,25.6,988.1,0
"8128",8.2,51,103,78,33.68,26.9,533.57,2
"8129",6.1,118,115,41,50.68,20.6,988.07,0
"8130",6.1,22,32,70,23.4,37.7,944.05,1
"8131",6.6,55,119,77,33.75,22.1,746.62,0
"8132",7.2,150,81,92,20.92,38.2,828.81,0
"8133",6.4,72,103,36,21.36,29.5,865.01,0
"8134",7.3,75,56,65,54.49,28.9,977.68,1
"8135",7.5,23,114,17,28.69,35,981.28,0
"8136",8.7,124,74,9,50.35,22.9,1083.35,1
"8137",8.1,159,83,92,16.49,16.1,909.23,0
"8138",7.6,54,40,88,37.59,32.9,1004.8,2
"8139",6.4,73,61,116,38.73,36.6,888.25,0
"8140",8.7,133,75,46,54.43,19.8,1155.36,1
"8141",8,27,84,74,35.57,31.1,1114.11,1
"8142",7.1,126,114,57,59.11,32.7,599.97,0
"8143",7.7,106,86,96,26.02,35.3,790.04,0
"8144",9,143,101,43,57.78,38.8,793.14,1
"8145",6.3,146,84,92,25.64,28.6,511.27,0
"8146",6.8,115,63,100,47.81,39.5,1095.45,2
"8147",8.7,167,75,78,57.97,15.7,1064.41,1
"8148",7.9,148,103,73,31.54,27.9,503.71,2
"8149",7.9,28,106,111,15.87,25.5,721.68,0
"8150",7.3,116,110,106,48.67,24,899.18,0
"8151",7.5,100,33,28,23.38,24,918.36,2
"8152",6,36,62,68,32.2,32.7,1135.79,1
"8153",7.5,20,32,39,34.83,25.4,685.28,2
"8154",6.2,68,114,72,24.38,27.6,877.94,2
"8155",7.1,81,92,92,16.44,16.9,888.69,0
"8156",6.1,153,114,48,16.52,31.3,598.16,0
"8157",6,123,35,17,41.57,37.4,775.36,0
"8158",7.3,175,52,37,47.92,16.4,619.42,2
"8159",7.7,145,27,46,21.3,15.2,537.15,2
"8160",8.6,175,101,81,50.7,19.7,658.38,0
"8161",8.3,93,118,22,23.03,34.6,653.84,2
"8162",7,133,40,42,59.28,18.5,1146.25,1
"8163",8.3,87,87,74,17.64,31.5,755.73,1
"8164",6.9,82,49,49,46.3,34.5,919.93,1
"8165",8.4,82,114,64,16.29,31,738.9,2
"8166",8.9,64,48,110,27.27,15.5,868.54,2
"8167",8.2,168,102,8,51.53,18.5,1084.85,0
"8168",6,126,89,115,44.4,17.5,1031.81,2
"8169",7.4,66,31,15,25.44,31.6,1151.4,0
"8170",6.7,123,63,96,32.27,34.5,1181.83,0
"8171",6.2,135,112,4,51.52,19.7,570.55,0
"8172",6.2,35,111,98,15.64,33,682.29,0
"8173",7.2,87,43,81,47.1,38.3,875.62,0
"8174",6.9,148,52,115,46.89,15.7,910.34,0
"8175",8.8,69,105,12,18.42,24.4,516.63,2
"8176",8,100,61,32,27.4,17.4,1015.84,2
"8177",8.6,61,22,60,33.46,38.9,867.18,2
"8178",6.8,49,32,104,32.02,28.7,519.73,2
"8179",6.3,126,78,113,38.53,18.3,1106.86,0
"8180",7.2,142,96,32,51.2,34.2,1092.68,1
"8181",6,163,30,67,55.75,23.5,1194.71,2
"8182",8.4,26,59,22,23.84,17.9,870.71,1
"8183",6.1,111,43,116,19.67,28.9,875.95,0
"8184",7.8,175,89,30,36.4,32.1,1092.05,1
"8185",6,20,86,7,55.43,15.7,524.88,2
"8186",6.4,67,99,51,48.22,32.9,879.8,2
"8187",8.8,103,65,69,47.09,21.5,904.14,2
"8188",7.6,39,35,58,22.38,34,872.91,1
"8189",7,72,42,4,42.82,29.6,923.61,0
"8190",6.3,68,74,63,27.08,34.1,938.78,1
"8191",8.8,136,67,61,33.53,39.7,565.75,2
"8192",8.2,91,75,116,26.15,24.2,1094.67,2
"8193",7.5,49,29,22,44.84,26,804.24,2
"8194",6.5,130,78,87,42.07,16.4,733.73,0
"8195",7.5,116,21,24,59.56,36.6,798.66,2
"8196",8.1,158,34,12,54.76,16.1,723.42,2
"8197",6,146,54,63,58.49,30.9,1087.02,1
"8198",7.4,146,79,34,15.74,27.9,1045.45,1
"8199",8.9,133,43,105,30.27,18.6,569.75,0
"8200",6.9,131,99,15,22.87,21.3,1003.25,0
"8201",6.9,131,89,119,32.28,19.8,656.28,0
"8202",6.2,70,33,4,48.92,15.9,714.62,2
"8203",7.6,133,25,101,47.42,17.7,1022.68,0
"8204",7,33,58,56,33.85,17.3,1000.56,1
"8205",6.9,129,92,117,28.21,36.4,1111.1,0
"8206",6.8,142,83,55,56.99,28.9,1108.11,1
"8207",7.1,59,26,88,15.06,25.8,557.35,2
"8208",8.4,42,28,19,50,21.2,521.66,2
"8209",6.2,47,65,54,45.64,31.4,1197.92,1
"8210",7.4,170,40,96,44.58,16.9,753.79,0
"8211",8.8,96,94,101,22.33,15.3,968.35,0
"8212",6.2,38,51,37,57.32,39.8,878.71,1
"8213",6.4,44,46,51,51.13,24.4,918.27,1
"8214",7.9,173,99,73,21.39,22.3,613.69,2
"8215",7,147,33,93,52.88,17.5,511.2,0
"8216",7.8,40,37,113,51.56,31.9,725.53,1
"8217",8.5,118,106,4,47.37,39.9,541.34,2
"8218",8.5,103,56,88,35.13,30.6,607.88,2
"8219",7.5,57,91,70,57.61,32.8,978.66,2
"8220",6.9,120,20,73,49.65,33,1064.28,2
"8221",6,73,114,70,53.63,21.6,789.85,2
"8222",8.2,40,96,117,37.75,30.5,1019.36,2
"8223",8.6,51,103,100,28.4,37.5,994.92,0
"8224",8.7,21,43,26,18.25,27.5,541.76,1
"8225",7.7,144,53,71,27.87,26.5,906.72,0
"8226",6.4,38,75,29,37.4,27.9,560.37,1
"8227",7.1,160,73,74,54.23,25,1000.95,1
"8228",8.6,67,41,4,36.27,23.7,1077.42,2
"8229",7.9,31,55,88,23.06,17.8,833.07,0
"8230",6.5,80,61,22,16.42,19.5,1197.73,1
"8231",6.3,33,79,76,40.46,22.1,512.03,1
"8232",7.6,103,46,58,29.27,21.5,1190.07,2
"8233",8.7,93,92,9,50.65,25.2,1061.26,2
"8234",7,29,93,98,35.48,20.9,954.71,0
"8235",8.6,135,53,44,25.6,23.6,986.54,0
"8236",8.5,31,47,81,20.33,32.9,1015.85,1
"8237",8.5,39,116,76,48.23,33.9,1120.46,0
"8238",6.1,162,64,0,29.39,20.7,520.4,2
"8239",8.9,102,52,62,45.33,18.1,926.08,2
"8240",6.4,153,68,20,28.11,35.2,1009.84,1
"8241",7.7,108,74,23,38.1,17.9,964.29,2
"8242",7.9,147,36,55,42.01,29.5,655.1,2
"8243",6.7,42,36,47,57.62,27.6,943.69,1
"8244",7.9,29,28,17,55.07,25.1,1098.34,1
"8245",8.3,150,98,40,20.45,16.8,869.35,0
"8246",8,85,79,7,16.63,25.4,625.3,2
"8247",6.7,126,53,80,56.34,31.6,687.62,1
"8248",6.9,100,98,61,22.39,20,920.23,2
"8249",6.4,172,56,77,25.87,24.1,1179.56,0
"8250",7.6,26,73,102,58.74,15.3,1038.42,1
"8251",6.6,25,28,50,50.48,37.2,956.85,1
"8252",8.2,146,80,8,28.39,32.6,1171.65,2
"8253",8.3,109,38,45,20.77,26.5,1189.96,2
"8254",6.4,120,119,62,40.39,33.7,610.05,2
"8255",6.7,118,118,46,56.56,17.8,1054.83,0
"8256",6.5,152,76,4,28.16,36.2,716.63,2
"8257",6.6,43,45,81,53.42,34.5,681.23,1
"8258",8.1,102,53,107,55.1,27,604.27,2
"8259",9,26,117,62,33.12,35,1019.6,0
"8260",6.3,136,39,107,36.89,29.6,882.81,0
"8261",8.8,102,85,88,57.56,24.1,929.47,2
"8262",6.3,22,70,84,52.97,36.7,1194.58,1
"8263",8.6,148,91,95,30.87,37.9,638.63,0
"8264",8,63,34,79,18.79,25.1,532.29,2
"8265",8,31,112,106,39,28.1,735.06,0
"8266",9,148,30,9,53.77,22.9,963.31,2
"8267",8.9,107,117,50,56.65,21,1062.06,2
"8268",8.6,79,119,88,44.78,29.2,605.47,2
"8269",8.4,48,29,108,58.69,30.6,1179.7,2
"8270",7.7,100,74,55,49.54,39.4,1066.93,2
"8271",7.8,105,32,80,20.85,25.4,666.86,2
"8272",8.8,45,82,98,51.48,28.8,613.75,1
"8273",8.5,97,83,68,21.65,28,1047.49,2
"8274",6.9,127,97,73,15.03,15.3,563.36,0
"8275",7.1,128,83,108,34.29,33.2,1108.61,0
"8276",7.3,179,90,113,38.57,18.5,1036.65,0
"8277",7.9,128,116,67,36.56,23.7,525.14,0
"8278",6.6,124,105,91,23.26,32.7,1120.63,0
"8279",8.5,44,75,68,27.4,31.8,539.72,1
"8280",8.1,120,94,114,44.2,33.2,701.91,2
"8281",6.6,46,115,90,43.1,37,860.21,0
"8282",7,176,78,89,46.1,39.5,1070.16,0
"8283",8.9,153,44,42,57.3,32.4,578.87,1
"8284",7.4,84,116,67,45.54,19.8,701.95,2
"8285",7,38,91,82,50.73,29.6,748.86,0
"8286",8.5,96,46,13,56.59,23.6,743.86,2
"8287",8.2,22,112,56,59.91,39,929.21,1
"8288",8.6,60,82,49,30.42,20.3,813.48,2
"8289",8.7,174,89,56,39.19,21.2,943.02,0
"8290",7.8,147,74,39,46.51,36.4,539.42,2
"8291",8.3,83,71,50,21.81,25.1,978.76,2
"8292",8.9,137,35,5,48.45,25.7,1109.4,2
"8293",7,111,100,36,19.24,23,852.71,0
"8294",7,45,65,109,27.77,29.3,909.41,1
"8295",6.7,90,40,106,30.55,37.7,1155.97,0
"8296",6.3,41,62,74,32.77,32.9,1011.8,1
"8297",7,140,91,43,39.77,28.7,797.93,0
"8298",8.3,171,21,22,37.77,27.7,851.47,2
"8299",7.3,71,107,6,35.66,33.3,927.5,0
"8300",8.2,145,41,95,23.59,38.7,735.01,2
"8301",8.3,122,118,11,52.55,36,1140.87,0
"8302",8.9,136,55,20,34.26,26.2,802.71,1
"8303",6.9,38,29,15,55.67,21.4,539.61,1
"8304",6.5,118,32,43,59.83,24,528.14,2
"8305",7.9,22,55,7,27.54,39,514.89,2
"8306",6.9,50,61,42,34.86,24.5,1094.21,1
"8307",7.4,134,45,51,59.65,16.3,562.94,1
"8308",7.3,60,113,40,19.41,35.6,1172.91,1
"8309",6,157,76,103,58.54,18.5,686.34,2
"8310",8.9,67,61,87,17.19,32.9,595.88,2
"8311",6.9,119,65,96,20.64,19.6,549.11,0
"8312",7.4,78,101,91,54.45,19.6,590.13,0
"8313",8.8,98,98,105,20,37.2,1179.88,0
"8314",8.4,107,60,5,48.35,20.4,1027.6,2
"8315",8.8,129,85,115,33.89,16.3,815.75,0
"8316",8.9,163,42,70,48.9,19.2,546.55,2
"8317",8.4,132,117,59,26.43,19.5,1064.82,0
"8318",8.9,172,100,106,55.8,15.3,906.93,0
"8319",7.6,43,107,61,23.25,38.4,546.64,2
"8320",7.8,90,85,81,27.75,37.4,1078.87,2
"8321",7,39,77,92,42.95,35.1,688.61,0
"8322",7.4,117,113,119,42.9,32.2,738.98,0
"8323",7.9,85,87,57,54.31,32.9,1002,1
"8324",7.7,98,29,97,39.09,37.8,560.35,2
"8325",6.4,144,100,25,24.79,18.7,1020.72,0
"8326",8,78,67,86,36.68,19.1,1082.85,2
"8327",7.8,44,24,78,18.11,23.2,810.33,1
"8328",8.9,80,50,107,49.84,32,979.65,2
"8329",7.1,54,101,22,29.34,28.2,883.77,0
"8330",6.2,73,24,17,32.04,15.2,824.46,2
"8331",8.2,170,34,119,29.69,24.5,678.73,2
"8332",6.9,93,32,112,24.54,26.5,726.85,2
"8333",6.2,137,119,104,43.16,38.7,1057.89,0
"8334",7.2,151,54,82,42.72,31.5,1073.5,0
"8335",6.3,110,96,53,47.2,15.8,1103.74,0
"8336",6.3,66,80,22,36.38,33,1032.58,1
"8337",7.1,26,86,0,33.92,35.1,1038.04,0
"8338",6.7,128,45,56,47.7,20.8,869.08,1
"8339",8.6,162,35,94,26.96,32.9,509.9,0
"8340",8.9,133,102,50,59.32,26.3,925.43,1
"8341",6.9,84,92,78,24.11,15.3,817.32,0
"8342",6.1,98,92,37,15.27,23,710.11,1
"8343",6.8,178,96,7,20.82,37.6,656.77,0
"8344",7.6,71,101,106,36.79,22.9,502.09,2
"8345",7.4,162,41,103,22.86,35.8,792.25,0
"8346",6.3,128,46,38,39.29,35.7,1057.06,1
"8347",6.2,104,61,44,17.22,15.3,927.59,1
"8348",8.5,55,105,45,32.81,18.5,820.96,2
"8349",6.8,22,91,95,51.48,35.3,969.84,0
"8350",8,67,33,93,30.4,25.8,1056.28,2
"8351",8.8,87,98,44,38.65,16.6,929.04,0
"8352",8.3,52,119,26,57.85,35.1,957.51,1
"8353",7.4,51,85,116,32,25.3,1026.91,0
"8354",7.9,178,79,119,27.5,20.9,537.68,2
"8355",6.5,93,79,47,40.61,24.5,963.27,0
"8356",6.2,58,71,10,48.09,16.2,768.69,2
"8357",8.2,91,44,101,52.27,17.4,740.81,2
"8358",8.3,157,60,24,52.16,31.7,758.52,1
"8359",8.8,160,39,67,26.14,27.9,942.01,0
"8360",6.9,65,65,69,27.66,16.3,1048.61,1
"8361",6.4,137,106,43,48.97,18.9,1180.97,0
"8362",7.9,158,77,88,15.19,27.9,1151.98,1
"8363",6.6,98,86,93,33.78,35.2,1008.23,0
"8364",7.7,86,38,12,50.4,29.7,784.36,2
"8365",6.4,84,103,14,17.48,36.5,1026.63,0
"8366",8.8,115,70,5,24.71,29.2,880.21,2
"8367",7.4,81,60,117,34.22,31.8,1187.22,0
"8368",7.3,34,80,117,25.32,29,923.31,1
"8369",6.1,103,39,114,58.45,32.4,1026.02,0
"8370",7.3,179,90,101,35.78,20.6,954.49,0
"8371",6.5,151,33,112,20.22,16.5,652.68,0
"8372",7.2,31,63,30,20.61,33.4,1119.97,1
"8373",6.4,39,53,64,33.29,19.6,1136.18,1
"8374",7.2,103,22,13,39.28,15.2,896.63,2
"8375",6.3,130,35,5,54.84,24,981.3,0
"8376",6.4,97,76,35,36.95,38.2,1023.5,1
"8377",7.1,117,20,119,38.68,33.2,732.59,0
"8378",7.2,26,116,106,39.3,35.7,690.49,0
"8379",7.8,22,86,17,40.01,32.4,560.92,1
"8380",6.5,46,105,72,15.76,25.3,513.13,1
"8381",8.4,152,51,35,45.68,30,847.53,0
"8382",6.8,85,115,84,24.72,31.2,875.09,0
"8383",7.3,82,104,52,58.28,23.9,985.83,0
"8384",8.1,43,70,106,49.17,27.3,818.03,1
"8385",7.5,71,74,83,48.74,38.2,932.51,0
"8386",7.3,125,20,95,41.22,19.5,947.94,0
"8387",6.9,23,42,119,53.01,27.2,1107.33,1
"8388",6.9,86,98,117,17.84,38.4,1071.92,0
"8389",8.2,81,96,114,22.21,38,1026.83,0
"8390",7.7,88,28,103,22.97,34.2,931.73,2
"8391",6.8,28,53,0,17.12,31.2,1073.94,1
"8392",6.7,30,32,29,27.9,39.8,577.65,2
"8393",8.2,42,25,82,59.19,31.1,629.39,2
"8394",6.9,143,21,90,50.78,18.9,1193.69,0
"8395",6.2,76,100,72,22.4,26.3,938.08,0
"8396",6.9,50,109,51,26.98,38.1,1139.75,2
"8397",9,137,60,42,22.96,24.8,833.43,0
"8398",6.7,142,20,115,43.99,22.1,545.59,2
"8399",8.7,154,54,60,23.16,17.2,1005.79,0
"8400",6.9,36,58,76,16.99,16.6,523.51,1
"8401",6.9,78,33,82,41.02,15.9,1038.97,0
"8402",6.8,44,61,95,24.05,36.3,822.13,1
"8403",8.6,25,104,47,26.65,20,1159.41,0
"8404",7.9,116,21,64,16.19,23.1,1054.94,2
"8405",6.1,120,69,65,21.65,15.3,1009.78,0
"8406",7.7,99,34,2,45.19,28,1155.02,2
"8407",8.6,112,107,14,56.41,16.3,981.73,2
"8408",7.6,26,24,70,53.3,17.4,925.77,1
"8409",7.1,123,111,38,37.62,29.2,704.01,0
"8410",7.4,177,46,89,18.39,18.4,923.51,1
"8411",6.6,132,24,12,58.16,22.2,1090.6,0
"8412",6,137,32,49,43.32,16.2,1098.39,2
"8413",7.6,32,99,110,47.88,31.9,530.74,0
"8414",7.2,161,103,28,36.26,21.5,969.42,0
"8415",6.2,170,28,28,58.57,29.4,690.91,2
"8416",7.3,174,32,93,56.34,19.8,576.81,0
"8417",7.1,82,36,79,32.53,28.3,840.62,0
"8418",8.5,73,26,24,56.18,15.8,662.87,2
"8419",8,29,20,10,36.94,15.5,1109.28,2
"8420",7.3,173,116,27,43.76,32.8,1076.94,0
"8421",6.2,139,76,1,48.89,30.8,929.4,0
"8422",6.9,103,59,101,58.18,34.6,745.74,1
"8423",6.4,105,29,106,46.34,18,1130.01,0
"8424",6.6,115,55,73,19.57,19.5,882.59,1
"8425",8.1,27,80,90,45.97,20,904.95,0
"8426",8.7,99,46,94,43.63,35,518.15,2
"8427",6.7,167,93,9,18.24,15.2,1112.87,0
"8428",6.7,103,20,81,15.62,30.3,534.99,2
"8429",6.7,53,89,75,54.65,16.8,538.65,1
"8430",8.6,87,45,36,37.87,15.3,885.37,2
"8431",6.4,133,83,56,30.95,15,1104.86,0
"8432",8.9,172,77,60,39.08,18.4,633.9,2
"8433",7.6,103,23,52,38.73,16.4,1133.92,2
"8434",6.4,105,46,38,30.22,26.3,897.04,1
"8435",6.2,137,31,7,31.29,21.4,693.68,2
"8436",8.1,147,45,6,33.85,20.5,782.75,2
"8437",7.3,167,38,57,33.33,38.3,1075.25,0
"8438",8.4,168,47,2,51.97,30.8,1003.25,1
"8439",8.3,108,62,69,25.53,28,608.75,2
"8440",7.6,76,40,3,56.41,38.9,881.45,2
"8441",7.3,132,45,58,50.85,20.3,1160.53,1
"8442",7.8,89,34,2,39.53,37.8,997.28,2
"8443",8.3,127,90,82,41.43,26.3,1032.32,0
"8444",6.4,158,74,29,42.61,31.7,705.61,1
"8445",7.5,166,23,107,43.75,26.1,1060.18,0
"8446",8.4,95,78,80,55.17,39,527.63,2
"8447",8.7,132,90,93,51.09,39.5,995.55,0
"8448",6.5,147,97,115,25.09,23,1120.04,0
"8449",6.1,101,73,35,55.16,29.3,759.77,1
"8450",6.3,154,63,116,55.13,28.1,510.96,0
"8451",7,63,108,94,28.62,25.4,619.5,0
"8452",8.2,144,65,2,60,23,596.35,2
"8453",8.8,127,109,64,40.28,28.8,1060.11,0
"8454",7.8,64,113,83,24.3,27.7,727.14,2
"8455",8.5,139,57,113,30.75,28.3,701.18,0
"8456",6,130,93,64,22.57,30.8,794.62,2
"8457",8.1,30,79,107,34.89,34.1,532.79,2
"8458",7.1,25,103,34,42.98,26.7,959.74,1
"8459",7.8,76,97,104,31.61,37.9,1195,0
"8460",6.7,152,107,109,53.83,21.2,957.57,0
"8461",7.3,159,36,9,49.71,27.7,559.21,0
"8462",8.2,81,55,73,52.54,24.6,1128,1
"8463",7.5,96,43,71,42.03,20.9,650.49,2
"8464",8.5,80,32,2,33.56,34.7,573.52,2
"8465",8.6,150,98,77,23.93,24.1,601.35,0
"8466",6.2,103,91,75,28.05,22.6,1097.51,2
"8467",6,23,57,114,36.44,39.9,605.18,2
"8468",8.8,111,64,35,58.44,37.5,886.84,1
"8469",6.1,149,23,111,24.39,16.3,994.96,0
"8470",7.7,161,118,42,28.63,27,1062.45,2
"8471",8.6,132,118,58,58.01,25.8,1123.44,0
"8472",6.8,94,26,50,22.42,27.2,651.1,2
"8473",7.9,29,61,89,20.47,31,965.44,0
"8474",7.4,94,32,43,28.12,18.4,1085.55,2
"8475",6.2,171,66,91,34.11,39,862.03,0
"8476",6.1,107,75,33,41.89,24.7,1184.28,1
"8477",6.2,91,109,103,31.37,39,852.57,0
"8478",8.8,65,65,88,21.4,39,644.79,2
"8479",8.7,68,53,78,47.12,31.9,515.18,2
"8480",6,42,50,50,26.05,37.9,842.02,1
"8481",6.4,68,62,109,54.82,33.7,948.47,0
"8482",8.4,156,21,27,38.96,23.5,931.89,2
"8483",6.4,57,28,44,39.32,32.7,1033.43,0
"8484",8.5,54,53,81,27.75,16.4,546.35,2
"8485",6.1,145,83,93,26.3,31.5,957.52,0
"8486",6.1,96,106,110,29.25,22.1,984.14,0
"8487",8.6,82,99,10,55.24,28.3,1174.37,2
"8488",6.2,175,24,102,33.93,36,605.03,2
"8489",8.8,71,66,98,39.52,31.8,829.67,0
"8490",8.4,74,89,8,53.52,35.3,673.57,2
"8491",6.7,144,112,21,31.56,27.4,903.37,0
"8492",7.9,121,30,25,30,37.2,838.04,2
"8493",8.4,159,115,114,44.92,28.6,971.95,0
"8494",7.1,125,30,73,56.86,27,758.7,1
"8495",6.7,170,101,117,43.95,28.3,1096.47,0
"8496",6.8,123,55,30,34.8,36.9,678.84,2
"8497",8.2,149,83,96,46.03,18,903.74,0
"8498",6.5,116,99,14,30.43,36,561.54,2
"8499",8.1,132,72,68,21.02,18,582.42,2
"8500",7.2,131,78,18,31.18,26.3,694.97,2
"8501",7.2,49,31,111,52.79,25.3,555.62,2
